time,seconds_elapsed,relativeAltitude,pressure
1765009597032398600,11.667398681640625,0.15325164794921875,1016.2887573242188
1765009597096398300,11.7313984375,0.2060985565185547,1016.282470703125
1765009597160399600,11.795399658203126,0.15325164794921875,1016.2887573242188
1765009597224398800,11.85939892578125,0.11626052856445312,1016.293701171875
1765009597288399600,11.923399658203126,0.10569190979003906,1016.2949829101562
1765009597352400000,11.98739990234375,0.10569190979003906,1016.2949829101562
1765009597416399400,12.0513994140625,0.08455276489257812,1016.2974853515625
1765009597480402000,12.11540185546875,0.08455276489257812,1016.2974853515625
1765009597544400100,12.179400146484374,0.08455276489257812,1016.2974853515625
1765009597608399400,12.2433994140625,0.10569190979003906,1016.2949829101562
1765009597672402000,12.30740185546875,0.11626052856445312,1016.293701171875
1765009597736397300,12.371397216796876,0.10569190979003906,1016.2949829101562
1765009597800401400,12.4354013671875,0.10569190979003906,1016.2949829101562
1765009597864405000,12.499405029296875,0.1638202667236328,1016.2874755859375
1765009597928399400,12.5633994140625,0.21666717529296875,1016.28125
1765009597992399600,12.627399658203124,0.2060985565185547,1016.282470703125
1765009598056397800,12.691397705078124,0.1426830291748047,1016.2899780273438
1765009598120400100,12.755400146484375,0.10569190979003906,1016.2949829101562
1765009598184402000,12.81940185546875,0.08455276489257812,1016.2974853515625
1765009598248401000,12.88340087890625,0.1268291473388672,1016.29248046875
1765009598312403000,12.94740283203125,0.1638202667236328,1016.2874755859375
1765009598376400000,13.01139990234375,0.15325164794921875,1016.2887573242188
1765009598440400100,13.075400146484375,0.13739776611328125,1016.2911987304688
1765009598504401000,13.13940087890625,0.10569190979003906,1016.2949829101562
1765009598568401000,13.20340087890625,0.11626052856445312,1016.293701171875
1765009598632399600,13.267399658203125,0.11626052856445312,1016.293701171875
1765009598696398000,13.331398193359375,0.08455276489257812,1016.2974853515625
1765009598760400600,13.395400634765625,0.10569190979003906,1016.2949829101562
1765009598824400600,13.459400634765625,0.1743907928466797,1016.2862548828125
1765009598888400400,13.523400390625,0.2060985565185547,1016.282470703125
1765009598952399400,13.5873994140625,0.1955280303955078,1016.2837524414062
1765009599016399000,13.651399169921875,0.18495941162109375,1016.2849731445312
1765009599080399000,13.715399169921875,0.1743907928466797,1016.2862548828125
1765009599144398000,13.779398193359375,0.15325164794921875,1016.2887573242188
1765009599208398600,13.843398681640625,0.13739776611328125,1016.2911987304688
1765009599272399600,13.907399658203126,0.1426830291748047,1016.2899780273438
1765009599336399400,13.9713994140625,0.13739776611328125,1016.2911987304688
1765009599400400400,14.035400390625,0.11626052856445312,1016.293701171875
1765009599464401000,14.09940087890625,0.10569190979003906,1016.2949829101562
1765009599528400400,14.163400390625,0.11626052856445312,1016.293701171875
1765009599592401700,14.227401611328125,0.11626052856445312,1016.293701171875
1765009599656398000,14.291398193359376,0.1268291473388672,1016.29248046875
1765009599720400100,14.355400146484374,0.11626052856445312,1016.293701171875
1765009599784399600,14.419399658203124,0.07398414611816406,1016.2987060546875
1765009599848400600,14.483400634765625,0.04227638244628906,1016.302490234375
1765009599912400600,14.547400634765625,0.04227638244628906,1016.302490234375
1765009599976398600,14.611398681640624,0.08455276489257812,1016.2974853515625
1765009600040400100,14.675400146484375,0.1743907928466797,1016.2862548828125
1765009600104400600,14.739400634765625,0.4174785614013672,1016.2575073242188
1765009600168401400,14.8034013671875,0.8719501495361328,1016.2024536132812
1765009600232400600,14.867400634765625,0.9670734405517578,1016.1912231445312
1765009600296399600,14.931399658203125,0.6130084991455078,1016.2337036132812
1765009600360400100,14.995400146484375,0.34349632263183594,1016.2662353515625
1765009600424399600,15.059399658203125,0.23780441284179688,1016.2787475585938
1765009600488401000,15.12340087890625,0.21666717529296875,1016.28125
1765009600552401000,15.18740087890625,0.2060985565185547,1016.282470703125
1765009600616398000,15.251398193359375,0.2060985565185547,1016.282470703125
1765009600680399400,15.3153994140625,0.2060985565185547,1016.282470703125
1765009600744398300,15.3793984375,0.2060985565185547,1016.282470703125
1765009600808402000,15.44340185546875,0.2060985565185547,1016.282470703125
1765009600872400600,15.507400634765625,0.2060985565185547,1016.282470703125
1765009600936397300,15.571397216796875,0.1955280303955078,1016.2837524414062
1765009601000400400,15.635400390625,0.1955280303955078,1016.2837524414062
1765009601064398600,15.699398681640625,0.18495941162109375,1016.2849731445312
